ID;SRC;TAR
3992;maritime area;espace maritime
5077;maritime cabotage;cabotage maritime
3130;maritime conference;conférence maritime
6624;maritime court;juridiction maritime
569;maritime law;droit maritime
5889;maritime safety;sécurité maritime
2041;maritime shipping;navigation maritime
3995;maritime surveillance;surveillance maritime
4522;maritime transport;transport maritime
1786;market;marché
c_b499ede2;market abuse;abus de marché
635;market access;accès au marché
5451;market approval;autorisation de vente
4642;market capitalisation;valeur boursière
646;market economy;économie de marché
692;market enlargement;élargissement du marché
324;market gardening;culture maraîchère
13;marketing;commercialisation
1662;marketing restriction;limitation de commercialisation
2081;marketing standard;norme de commercialisation
5096;marketing year;campagne agricole
1486;market intervention;intervention sur le marché
2182;market organisation;organisation du marché
2401;market planning;planification du marché
2656;market prices;prix de marché
2839;market protection;protection du marché
895;market research;étude de marché
3306;market-sharing agreement;répartition de marché
3165;market stabilisation;régularisation du marché
4347;market supervision;surveillance du marché
3065;market support;soutien du marché
1818;marriage;mariage
6625;marriage of convenience;mariage de complaisance
2092;marriage rate;nuptialité
2335;married person;personne mariée
3410;Marshall Islands;Îles Marshall
5727;marsupial;marsupial
1822;Martinique;Martinique
1823;Marxism;marxisme
1727;Mashreq;Machrek
29;mass communications;communication de masse
2750;mass-consumption product;produit de grande consommation
673;mass education;éducation de masse
2013;mass media;moyen de communication de masse
2717;mass production;production de masse
4471;mass tourism;tourisme de masse
5728;material of animal origin;matière d'origine animale
4418;materials technology;technologie des matériaux
1399;maternity benefit;allocation de maternité
103;maternity leave;congé de maternité
1835;mathematics;mathématiques
570;matrimonial law;droit matrimonial
1842;Mauritania;Mauritanie
1841;Mauritius;Maurice
2679;maximum price;prix maximal
1843;Mayotte;Mayotte
7965;Mazovia province;voïévodie de Mazovie
4088;meal;semoule
2014;means of agricultural production;moyen de production agricole
2012;means of communication;moyen de communication
4531;means of public conveyance;transport public
2015;means of transport;moyen de transport
1881;measure having equivalent effect;mesure d'effet équivalent
2159;measuring equipment;appareil de mesure
4681;meat;viande
1374;meat processing industry;industrie de la viande
2738;meat product;produit carné
1410;mechanical engineering;industrie mécanique
1834;mechanical equipment;matériel mécanique
6720;mechanical vibration;vibration mécanique
1848;mechanisation;mécanisation
1849;mechanisation of agriculture;mécanisation agricole
5730;Mecklenburg-Western Pomerania;Mecklembourg-Poméranie occidentale
6769;media library;médiathèque
1860;mediator;médiateur
464;medical centre;centre médical
1431;medical computing;informatique médicale
5594;medical data;données médicales
3844;medical device;matériel médical
5305;medical diagnosis;diagnostic médical
6566;medical error;erreur médicale
5307;medical examination;examen médical
876;medical institution;établissement hospitalier
6565;medical law;droit médical
2950;medical plant;plante médicinale
6904;medical report;expertise médicale
2923;medical research;recherche médicale
5881;medical science;sciences médicales
5902;medical specialisation;spécialité médicale
c_67699417;medical tourism;tourisme médical
788;medical training;enseignement médical
3813;medicament;médicament
1852;medicine;médecine
5663;medieval history;histoire médiévale
645;Mediterranean agriculture;agriculture méditerranéenne
6328;Mediterranean forest;forêt méditerranéenne
3073;Mediterranean region (EU);région méditerranéenne (UE)
1879;Mediterranean Sea;mer Méditerranée
5780;Mediterranean third countries;pays tiers méditerranéens
2016;medium-sized business;moyenne entreprise
2017;medium-sized holding;moyenne exploitation
3621;medium-sized industry;industrie moyenne
4710;medium-sized town;ville moyenne
292;medium-term credit;crédit à moyen terme
1003;medium-term financing;financement à moyen terme
2614;medium-term forecast;prévision à moyen terme
1861;megalopolis;mégalopole
8536;Mehedinti;Mehedinti
1862;Melanesia;Mélanésie
6283;Melilla;Melilla
2298;member country;pays membre
2246;Member of Parliament;parlementaire
5308;member of the Court of Auditors (EU);membre de la Cour des comptes (UE)
4043;member of the Court of Justice (EU);membre de la Cour de justice (UE)
447442;member of the European Central Bank;membre de la Banque centrale européenne
2248;Member of the European Parliament;parlementaire européen
3259;Member States' contribution;contribution des États membres
6784;mendicity;mendicité
5878;mental health;santé mentale
1760;mental illness;maladie mentale
3351;mentally disabled;handicapé mental
4439;mental stress;tension mentale
5321;mercenary;mercenaire
3204;merchandising;marchandisage
2045;merchant;négociant
1037;merchant fleet;flotte marchande
5738;Mercosur;Mercosur
5778;Mercosur countries;pays du Mercosur
1880;mercury;mercure
1122;merger;fusion d'entreprises
183;merger control;contrôle des concentrations
4032;Merger Treaty;traité de fusion
1891;meslin;méteil
c_40f54e0c;metadata;metadonnée
4228;metal by-product;sous-produit métallique
3829;metal coating;revêtement des métaux
1945;metal furniture;mobilier métallique
3754;metallic ore;minerai métallique
1887;metalloid;métalloïde
3820;metallurgical industry;industrie métallurgique
3162;metal pollution;pollution par les métaux
2766;metal product;produit métallique
1882;metals;métal
154;metal structure;construction métallique
5294;metal waste;déchet métallique
1868;metalwork;menuiserie métallique
5289;metalworking;travail des métaux
1892;meteorology;météorologie
1893;methanol;méthanol
1896;metrology;métrologie
1897;metropolis;métropole
1899;Mexico;Mexique
1900;Mezzogiorno;Mezzogiorno
3704;micro-computer;micro-ordinateur
1901;microeconomics;microéconomie
3876;microelectronics;microélectronique
6756;micro-enterprise;microentreprise
6714;microfinance;microfinance
1902;microform;microforme
6713;microloan;microcrédit
1903;Micronesia;Micronésie
5740;microorganism;micro-organisme
5999;middle class;classe moyenne
2705;Middle East;Proche et Moyen-Orient
5084;middle management;cadre moyen
6241;Middle Norrland (Sweden);Norrland central
1904;Midi-Pyrenées;Midi-Pyrénées
8280;Midtjylland (region);Midtjylland (région)
3597;midwife;sage-femme
3320;migrant;migrant
6344;migrant unemployment;chômage de migrant
4562;migrant worker;travailleur migrant
1909;migration;migration
185;migration control;contrôle des migrations
3322;migration for settlement purposes;migration de peuplement
1924;migration from the countryside to the town;migration rurale urbaine
2509;migration policy;politique migratoire
259;migratory movement;courant migratoire
1930;militarisation of space;militarisation de l'espace
1931;militarism;militarisme
4417;military aircraft;aviation militaire
4822;military base;base militaire
7959;military cemetery;cimetière militaire
218;military cooperation;coopération militaire
1544;military court;juridiction militaire
7349;military criminal law;droit pénal militaire
5591;military discipline;discipline militaire
2647;military equipment;armement
5335;military intervention;intervention militaire
7809;military law;droit militaire
5724;military manoeuvres;manœuvres militaires
3493;military occupation;occupation militaire
5786;military personnel;personnel militaire
3016;military regime;régime militaire
3671;military research;recherche militaire
5124;military sanctions;sanction militaire
7340;military science;science militaire
6379;military secret;secret militaire
5610;military training;entraînement militaire
1565;milk;lait
4227;milk by-product;sous-produit du lait
1836;milk fat;matière grasse du lait
4484;milking machine;machine à traire
2763;milk product;produit laitier
2847;milk protein;protéine du lait
1932;millet;millet
8410;mine action;lutte antimines
5743;miner;mineur (ouvrier)
51;mineral compound;composé minéral
1936;mineralogy;minéralogie
1267;mineral oil;huile minérale
